# Name of the FOGGEI halo
# Name of the snapshot
# Redshift of snapshot
# Cosmological time of the snapshot (Gyr)
# Log of stellar mass (in Msun)
# Log of total metallicity (in Zsun)
# Log of the median of the metallicity distribution (in Zsun)
# Log of inter-quartile range of the distribution (75th - 25th percentile) (in Zsun)
# Fitted gradient of the radial profile, with uncertainty (in dex/kpc)
halo	output	redshift	time	log_mass	log_Ztotal	log_Z50	log_ZIQR	Zgrad
Tempest	DD1280	0.66219586314836	7.5917628907993535	10.635540975142481	0.0520046053234696	0.02267870349378675	0.6487152891193928	-0.169+/-0.024
Tempest	DD1281	0.66129220871422	7.597142289362216	10.635610195233685	0.051408515547283685	0.021501013591936288	0.6252893877950514	-0.169+/-0.023
Tempest	DD1282	0.6603895213374499	7.602521687925078	10.635657163743625	0.05121317034459221	0.024082416314040938	0.5841182644961531	-0.172+/-0.021
Tempest	DD1283	0.65948779920067	7.60790108648794	10.635667142164714	0.05116399330870796	0.023875207812261042	0.5452069429182936	-0.167+/-0.021
Tempest	DD1284	0.6585870404912401	7.613280485050804	10.634736051631224	0.051355188224102594	0.02659722941855121	0.5338484714824223	-0.164+/-0.021
Tempest	DD1285	0.6576872434012501	7.618659883613666	10.634625160509543	0.05168127380749657	0.029805840601144645	0.5198707644288025	-0.158+/-0.023
Tempest	DD1286	0.65678840612751	7.624039282176526	10.634692641696779	0.0506538013339013	0.031196359002802588	0.505882708533099	-0.143+/-0.027
Tempest	DD1287	0.65589052687153	7.6294186807393904	10.634765075994196	0.051387027921882836	0.03427738220642871	0.4796920833455771	-0.141+/-0.027
Tempest	DD1288	0.65499360383949	7.634798079302254	10.634837859300498	0.052169521508825915	0.036833441078944464	0.46511332585262044	-0.150+/-0.025
Tempest	DD1289	0.6540976352422601	7.640177477865117	10.634912825818711	0.05280324184809216	0.035851336637894866	0.4578447287311219	-0.154+/-0.024
Tempest	DD1290	0.65320261929535	7.645556876427977	10.6349678675869	0.0538531483882182	0.03449624005770007	0.44106936058673907	-0.145+/-0.025
Tempest	DD1291	0.65230855421891	7.65093627499084	10.635028379021442	0.05436652721012401	0.030846062230402743	0.4364579806450635	-0.149+/-0.025
Tempest	DD1292	0.65141543823773	7.656315673553702	10.635095859362288	0.054715470158748	0.027792381262542045	0.4372513275582989	-0.149+/-0.026
Tempest	DD1293	0.65052326958117	7.661695072116567	10.635161306960654	0.05329386371108128	0.025464186569118183	0.43875403475013086	-0.151+/-0.025
Tempest	DD1294	0.64963204648323	7.667074470679427	10.63525018519796	0.052661557181334105	0.025457477452523768	0.43619851684294897	-0.156+/-0.024
Tempest	DD1295	0.6487417671824499	7.6724538692422914	10.635329533735154	0.05186838150839846	0.025738382792479347	0.42880206290107126	-0.162+/-0.024
Tempest	DD1296	0.6478524299219499	7.677833267805152	10.635388283228098	0.05202474163756917	0.02649263262069409	0.4169514034959756	-0.160+/-0.025
Tempest	DD1297	0.6469640329493901	7.683212666368015	10.635454606505204	0.05066594724939878	0.02508919410356148	0.42457049238131195	-0.161+/-0.025
Tempest	DD1298	0.64607657451698	7.688592064930877	10.635540040995876	0.048920861194927716	0.026860418021211568	0.433710425184336	-0.169+/-0.024
Tempest	DD1299	0.6451900528814201	7.6939714634937415	10.635637161454925	0.047211566478200094	0.030204781754644187	0.4360334474727893	-0.165+/-0.025
Tempest	DD1300	0.64430446630395	7.699350862056602	10.63569805745409	0.045102924131905885	0.02702934167822268	0.43476366583850545	-0.169+/-0.019
Tempest	DD1301	0.64341981305026	7.704730260619465	10.635755656879004	0.0439806694046199	0.024598657452880444	0.4324436388516639	-0.171+/-0.021
Tempest	DD1302	0.64253609139054	7.710109659182327	10.63582974192722	0.04291698464483469	0.02388272255166257	0.4345749274980415	-0.176+/-0.021
Tempest	DD1303	0.6416532995994201	7.715489057745191	10.635901943802482	0.044051713288612585	0.019825617164345388	0.42711409371796993	-0.174+/-0.023
Tempest	DD1304	0.64077143595601	7.720868456308053	10.635991609737443	0.04300905333079191	0.019976089870781682	0.42145178946131934	-0.171+/-0.021
Tempest	DD1305	0.6398904987438001	7.726247854870915	10.636085222854689	0.04164560859942226	0.018149005579752284	0.42487975814928935	-0.172+/-0.021
Tempest	DD1306	0.63901048625075	7.7316272534337775	10.636189757675778	0.04032802042230519	0.016043763693808194	0.42856385110035655	-0.173+/-0.023
Tempest	DD1307	0.63813139676917	7.73700665199664	10.636283819842104	0.039045523136157036	0.01474079552741345	0.43023296855760185	-0.171+/-0.024
Tempest	DD1308	0.63725322859579	7.742386050559503	10.63636238301548	0.038712086881036833	0.013109243023352821	0.43103867792941963	-0.172+/-0.020
Tempest	DD1309	0.6363759800317099	7.747765449122365	10.6364578610082	0.03770279903760608	0.00612884610268359	0.4338187278345103	-0.170+/-0.022
Tempest	DD1310	0.63549964938239	7.753144847685228	10.636537707025743	0.036936107859353084	0.008794833906712195	0.43647123788923753	-0.166+/-0.022
Tempest	DD1311	0.63462423495761	7.75852424624809	10.636617920458548	0.037806318173870035	0.007752396380281728	0.4377115450417871	-0.154+/-0.025
Tempest	DD1312	0.63374973507151	7.763903644810952	10.636701299621855	0.036735938150735836	0.007765953218578934	0.43695772081159723	-0.143+/-0.027
Tempest	DD1313	0.63287614804254	7.769283043373816	10.636777103744787	0.03609575400107231	0.010370139767951266	0.43072321489116294	-0.135+/-0.028
Tempest	DD1314	0.63200347219345	7.774662441936678	10.636872831621327	0.03526077325546829	0.0058418377807625465	0.42853397929852566	-0.135+/-0.028
Tempest	DD1315	0.63113170585127	7.780041840499541	10.636945721121645	0.03615488623963055	0.005415088104822453	0.41619031622344893	-0.136+/-0.028
Tempest	DD1316	0.63026084734731	7.785421239062402	10.637023966833898	0.0355595965889609	0.0044975790726796755	0.4044554997690364	-0.139+/-0.028
Tempest	DD1317	0.6293908950171501	7.790800637625265	10.63712242982863	0.03454727274477614	0.004464119116656868	0.3989765226670402	-0.147+/-0.027
Tempest	DD1318	0.62852184720062	7.796180036188128	10.6373323296941	0.03322707020860451	0.0042148329583867284	0.4025340098994751	-0.139+/-0.028
Tempest	DD1319	0.6276537022417601	7.80155943475099	10.638060456223807	0.03218296284123328	0.00028718645258641787	0.4020952165017551	-0.134+/-0.029
Tempest	DD1320	0.62678645848885	7.806938833313852	10.638159752022572	0.031526708708743835	-0.0024055536032531553	0.40382073749738157	-0.123+/-0.030
Tempest	DD1321	0.62592011429438	7.8123182318767155	10.63821806074972	0.03085408521901043	-0.0027882608549955413	0.4004887712959668	-0.124+/-0.030
Tempest	DD1322	0.6250546680150201	7.817697630439577	10.638304882674742	0.029636937405392312	-0.0035624501090237687	0.40665067324261517	-0.125+/-0.031
Tempest	DD1323	0.62419011801161	7.82307702900244	10.638364852505095	0.028824863776074912	-0.004486744614251387	0.4112817339533831	-0.128+/-0.030
Tempest	DD1324	0.6233264626491899	7.828456427565303	10.638431360070564	0.026333230638732916	-0.004632151358760995	0.4165351304718903	-0.110+/-0.031
Tempest	DD1325	0.6224637002969301	7.833835826128165	10.63850815730507	0.02427779956620376	-0.00661270167357297	0.4238830821917441	-0.123+/-0.032
Tempest	DD1326	0.62160182932813	7.839215224691028	10.63852704983065	0.02303781071736245	-0.009016743091069779	0.4253084500170788	-0.120+/-0.032
Tempest	DD1327	0.62074084812024	7.844594623253889	10.637926245609876	0.02185553980674216	-0.009343070054174677	0.425294730896967	-0.129+/-0.032
Tempest	DD1328	0.61988075505481	7.849974021816753	10.637949669531688	0.021389227256499527	-0.010625793486939438	0.42344606617441527	-0.129+/-0.031
Tempest	DD1329	0.6190215485174799	7.855353420379615	10.638028961131173	0.020979510834158402	-0.010824031043480908	0.4237353817242644	-0.120+/-0.032
Tempest	DD1330	0.61816322689801	7.860732818942478	10.638082132633553	0.01958715614189551	-0.012677619926754329	0.43069832390678053	-0.123+/-0.032
Tempest	DD1331	0.61730578859018	7.866112217505339	10.638144497613137	0.01874045118623	-0.014529237249889328	0.4359713615842128	-0.137+/-0.031
Tempest	DD1332	0.61644923199189	7.871491616068202	10.63821800170772	0.01768930360775581	-0.015682347347158322	0.4380084458538385	-0.140+/-0.030
Tempest	DD1333	0.61559355550504	7.876871014631065	10.63829770111491	0.017308801737211117	-0.01732023190017538	0.44146596977817437	-0.143+/-0.030
Tempest	DD1334	0.6147387575355899	7.882250413193928	10.63836614868158	0.016805874414392487	-0.01759096482459491	0.4401093487816764	-0.152+/-0.029
Tempest	DD1335	0.61388483649351	7.8876298117567885	10.638453541999647	0.01602676736514414	-0.01821004639964901	0.4356113737876664	-0.151+/-0.029
Tempest	DD1336	0.6130317907928	7.8930092103196525	10.63924221854581	0.01557745823446422	-0.018400274441093892	0.43097416455313975	-0.151+/-0.028
Tempest	DD1337	0.61217961885142	7.898388608882514	10.639702527350098	0.014107302247819304	-0.019140007567320736	0.4411144504837209	-0.159+/-0.025
Tempest	DD1338	0.61132831909135	7.903768007445378	10.639811275407858	0.013525598094005845	-0.018322701579547625	0.4385929340072444	-0.179+/-0.011
Tempest	DD1339	0.6104778899385099	7.9091474060082385	10.639880573961852	0.013508431791506535	-0.018934944121396315	0.44031242835100926	-0.181+/-0.004
Tempest	DD1340	0.6096283298228001	7.914526804571103	10.639969507316051	0.01312455251330773	-0.016018563652319545	0.44667483137867203	-0.181+/-0.005
Tempest	DD1341	0.6087796371780501	7.919906203133965	10.640050086633513	0.01255268375886548	-0.018911763839584726	0.4422800343254849	-0.181+/-0.005
Tempest	DD1342	0.60793181044205	7.925285601696827	10.640128038988474	0.011949056840596424	-0.021602735106864463	0.44632253113539794	-0.179+/-0.008
Tempest	DD1343	0.60708484805647	7.9306650002596895	10.640228415207137	0.01107811551571557	-0.025627741229519437	0.4435929869751857	-0.179+/-0.008
Tempest	DD1344	0.60623874846692	7.9360443988225535	10.640294369030732	0.010514356250590223	-0.028992701975854376	0.45019355278497997	-0.175+/-0.012
Tempest	DD1345	0.60539351012289	7.941423797385414	10.6403554188968	0.00965883270576069	-0.0300986635013481	0.4533095162951124	-0.168+/-0.018
Tempest	DD1346	0.60454913147777	7.946803195948278	10.6404409065218	0.008145965959919564	-0.03157471372781091	0.4554530175508485	-0.159+/-0.023
Tempest	DD1347	0.60370561098879	7.9521825945111395	10.640125318765524	0.007354757061598546	-0.03657397387432716	0.46069120920401063	-0.152+/-0.026
Tempest	DD1348	0.60286294711708	7.957561993074004	10.639527441434558	0.006380383484500618	-0.037348748171333886	0.46372439701627916	-0.150+/-0.028
Tempest	DD1349	0.60202113832758	7.962941391636862	10.639585469164462	0.0055251345685337	-0.036136838000779416	0.4690492841983507	-0.145+/-0.029
Tempest	DD1350	0.60118018308908	7.968320790199726	10.639650215940222	0.004521832329114542	-0.037269049457161016	0.4746119649329336	-0.149+/-0.029
Tempest	DD1351	0.60034007987421	7.97370018876259	10.639711748851063	0.0032780392906970423	-0.03837735841069363	0.4802856056427672	-0.147+/-0.029
Tempest	DD1352	0.5995008611433	7.9790793693866515	10.639767987148785	0.0022814774265203447	-0.038516956420005015	0.48608700045386616	-0.150+/-0.028
Tempest	DD1353	0.59866242342139	7.984458985910047	10.63983834295089	0.0019647221074508186	-0.03700017580641174	0.4807645810706175	-0.162+/-0.024
Tempest	DD1354	0.5978248671544699	7.989838384451176	10.639891087741256	0.001056289065792302	-0.03485065565795232	0.48093906700234723	-0.166+/-0.022
Tempest	DD1355	0.5969881568362	7.995217783014039	10.639958794749024	0.00012979594904103016	-0.034699878540004614	0.48932077457341805	-0.163+/-0.023
Tempest	DD1356	0.59615229096152	8.000597181576904	10.640035827774623	-0.000910244608144067	-0.036658660299273435	0.49006085530815524	-0.158+/-0.026
Tempest	DD1357	0.59531726802574	8.005976580139764	10.640087947755253	-0.001617753154998249	-0.0407604189201828	0.4828701546596216	-0.160+/-0.025
Tempest	DD1358	0.59448308652787	8.011355978702628	10.640175013620214	-0.002473808525975737	-0.04233643471282419	0.4746108567848385	-0.152+/-0.028
Tempest	DD1359	0.5936497449706899	8.016735377265489	10.64025232866347	-0.0031638566112078127	-0.04518123938055948	0.47257125689517	-0.145+/-0.030
Tempest	DD1360	0.59281724186066	8.022114775828353	10.640325275062713	-0.0038787199952572586	-0.049792090085561284	0.47611376862477517	-0.145+/-0.029
Tempest	DD1361	0.59198557570797	8.027494174391212	10.640388530827323	-0.004784225475273505	-0.04996861826353086	0.48266045522416373	-0.153+/-0.026
Tempest	DD1362	0.5911547450265	8.032873572954076	10.640468893766801	-0.00546434800607778	-0.04774758498573399	0.488488806947713	-0.145+/-0.028
Tempest	DD1363	0.59032474833379	8.03825297151694	10.640521296715004	-0.005702626432670256	-0.049549205154672975	0.4981958040438525	-0.136+/-0.030
Tempest	DD1364	0.5894955841510799	8.043632370079802	10.640586162682423	-0.00618580711277889	-0.05092695669324787	0.5028950720020031	-0.135+/-0.030
Tempest	DD1365	0.58866725100323	8.049011768642664	10.640670208764725	-0.005896806359264994	-0.05022220329343139	0.49902507877919566	-0.127+/-0.031
Tempest	DD1366	0.58783974741878	8.054391167205527	10.640714292814701	-0.005962660597858863	-0.05147664456059454	0.5003211730744463	-0.125+/-0.031
Tempest	DD1367	0.5870130719298899	8.059770565768389	10.640793669508716	-0.006735898965547852	-0.050635731805137765	0.5013966510680037	-0.131+/-0.031
Tempest	DD1368	0.5861872230723499	8.065149964331251	10.640852555868744	-0.00759955962294561	-0.05081181590383257	0.5014241499775968	-0.126+/-0.031
Tempest	DD1369	0.58536219938555	8.070529362894112	10.640926719538554	-0.008709971878489044	-0.054367493436500124	0.5021048266856354	-0.129+/-0.032
Tempest	DD1370	0.58453799941249	8.075908761456978	10.640996703724495	-0.008345425057102576	-0.05585895259983638	0.49563021362899506	-0.130+/-0.031
Tempest	DD1371	0.5837146216997701	8.081288160019838	10.641057500140363	-0.00942646576183278	-0.058047829153049825	0.507353183032791	-0.125+/-0.032
Tempest	DD1372	0.58289206479754	8.0866675585827	10.641141713157943	-0.010524114247131618	-0.05874254253106055	0.5122721093512983	-0.137+/-0.030
Tempest	DD1373	0.58207032725955	8.092046957145563	10.641203190361406	-0.011413884110873941	-0.057586646581512614	0.5206442473060658	-0.145+/-0.029
Tempest	DD1374	0.58124940764308	8.097426355708427	10.641291947129202	-0.012687632841863965	-0.058812302100271226	0.532236869119928	-0.127+/-0.031
Tempest	DD1375	0.58042930450898	8.102805754271289	10.641343045227234	-0.013857952576105935	-0.057615048807777736	0.5469760828348809	-0.138+/-0.032
Tempest	DD1376	0.5796100164216099	8.108185152834151	10.64141432870877	-0.014154153369273068	-0.05768836461420196	0.5503016524066823	-0.141+/-0.029
Tempest	DD1377	0.57879154194888	8.113564551397014	10.641477287510664	-0.015552560845298375	-0.060165233375980474	0.5689762615025495	-0.133+/-0.029
Tempest	DD1378	0.5779738796621801	8.118943949959876	10.641523209134611	-0.016310031033018056	-0.05804909775090414	0.5764335990387337	-0.134+/-0.029
Tempest	DD1379	0.57715702813642	8.124323348522736	10.641592580395322	-0.016469315165181617	-0.058509743733315925	0.5664168145757372	-0.136+/-0.030
Tempest	DD1380	0.57634098595002	8.1297027470856	10.64168284700041	-0.017068497952674257	-0.05949291363740879	0.5701170376920957	-0.142+/-0.028
Tempest	DD1381	0.57552575168484	8.135082145648463	10.641828583501109	-0.01726749532559161	-0.059533625517981074	0.5646525087809966	-0.149+/-0.026
Tempest	DD1382	0.57471132392624	8.140461544211327	10.643207639090672	-0.018083571950772485	-0.06077296911382207	0.5762371104952481	-0.140+/-0.030
Tempest	DD1383	0.5738977012630201	8.145840942774191	10.643622104484837	-0.02038102641607909	-0.06303042724958452	0.6031250499223297	-0.157+/-0.027
Tempest	DD1384	0.5730848822874399	8.15122034133705	10.64371685419019	-0.021544768769003655	-0.0642175434337296	0.6257047398219429	-0.156+/-0.025
Tempest	DD1385	0.57227286559519	8.156599739899914	10.643777817050811	-0.020883393973898903	-0.06460071899013803	0.6133603857994021	-0.134+/-0.030
Tempest	DD1386	0.5714616497854	8.161979138462776	10.643842366067103	-0.021674292364823964	-0.06530934087013837	0.6155788025370982	-0.121+/-0.032
Tempest	DD1387	0.57065123346059	8.167358537025638	10.643777439756478	-0.02303250163842624	-0.06810081900374026	0.6368987336118587	-0.134+/-0.028
Tempest	DD1388	0.56984161522671	8.1727379355885	10.642456678397881	-0.02387467593550334	-0.07037935597354376	0.6351682088994121	-0.142+/-0.026
Tempest	DD1389	0.5690327936931	8.178117334151363	10.642319056334312	-0.024293961788545586	-0.06946018693727364	0.6291366749781244	-0.143+/-0.026
Tempest	DD1390	0.56822476747247	8.183496732714225	10.64237064606794	-0.024414358802309532	-0.06856980236434958	0.6260292002878979	-0.143+/-0.026
Tempest	DD1391	0.5674175351809301	8.188876131277087	10.642429062406887	-0.024646109731018218	-0.06665597232818775	0.6239204402819152	-0.143+/-0.026
Tempest	DD1392	0.5666110954379301	8.194255529839952	10.642496708687386	-0.02481158277146657	-0.0666002573123776	0.6246148102132731	-0.141+/-0.027
Tempest	DD1393	0.56580544686627	8.199634928402814	10.642544678083592	-0.024420138988035453	-0.06451639712796704	0.619211719528343	-0.144+/-0.027
Tempest	DD1394	0.5650005880921299	8.205014326965676	10.642601883448553	-0.023700788615674723	-0.06617100672298898	0.5969419822888627	-0.143+/-0.027
Tempest	DD1395	0.56419651774499	8.210393725528537	10.64272712139704	-0.022939518710581815	-0.06483676654778428	0.5797958446838082	-0.146+/-0.027
Tempest	DD1396	0.56339323445765	8.2157731240914	10.64370755405523	-0.022526259056069257	-0.06499963858799401	0.5703164623756812	-0.150+/-0.026
Tempest	DD1397	0.5625907368662499	8.221152522654263	10.643808947391909	-0.022128789909649477	-0.0611990046885393	0.5549812190702302	-0.147+/-0.026
Tempest	DD1398	0.5617890236102	8.226531921217125	10.643877558794463	-0.02220908587003857	-0.057934619729017735	0.5502722850489948	-0.142+/-0.027
Tempest	DD1399	0.56098809333224	8.231911319779988	10.643946293269842	-0.02126260602426652	-0.05546460040389595	0.5358645221267977	-0.149+/-0.025
Tempest	DD1400	0.56018794467835	8.23729071834285	10.644024363549304	-0.022169779531924276	-0.0558626003831578	0.5448477737248861	-0.143+/-0.027
Tempest	DD1401	0.55938857629783	8.242670116905714	10.644109883533627	-0.021679872089744597	-0.0560383771289935	0.539883104650276	-0.139+/-0.028
Tempest	DD1402	0.55858998684319	8.248049515468576	10.644157704794937	-0.02163628142020051	-0.05796973789552948	0.5361774891292754	-0.137+/-0.029
Tempest	DD1403	0.5577921749702199	8.253428914031439	10.644233257153298	-0.022209409822893197	-0.055748327113880614	0.5409456328071216	-0.129+/-0.030
Tempest	DD1404	0.55699513933797	8.258808312594299	10.644304885823516	-0.022735637289292083	-0.057401025694081086	0.5462312047619224	-0.130+/-0.030
Tempest	DD1405	0.5561988786086899	8.264187711157161	10.644394960666114	-0.023577671431029863	-0.0598778245331481	0.540032814015049	-0.134+/-0.030
Tempest	DD1406	0.55540339144787	8.269567109720025	10.644458739990627	-0.024252486692682654	-0.060384013046000475	0.537961784937161	-0.135+/-0.029
Tempest	DD1407	0.55460867652421	8.274946508282888	10.644490317779972	-0.025174810082155843	-0.06381479983393587	0.5430223934582747	-0.141+/-0.028
Tempest	DD1408	0.55381473250961	8.28032590684575	10.64385555126217	-0.026253022973790733	-0.06604227115398811	0.5420241909634633	-0.139+/-0.029
Tempest	DD1409	0.5530215580791701	8.285705305408612	10.643743951316406	-0.027502265431881147	-0.06879130033542626	0.5430704760386398	-0.124+/-0.031
Tempest	DD1410	0.5522291519111601	8.291084703971475	10.643783138290457	-0.028282491227367607	-0.07051618167712274	0.5464114668767962	-0.118+/-0.031
Tempest	DD1411	0.55143751268704	8.296464102534339	10.643851145133969	-0.029015461618860764	-0.0742804485947927	0.5402743532666338	-0.116+/-0.031
Tempest	DD1412	0.5506466390914301	8.301843501097201	10.64390514623871	-0.029576527367715988	-0.0781087819758016	0.5434083754982117	-0.115+/-0.031
Tempest	DD1413	0.5498565298121	8.307222899660063	10.643967690500928	-0.03007002399123105	-0.07896133251560447	0.5449848750488722	-0.118+/-0.031
Tempest	DD1414	0.54906718353997	8.312602298222926	10.644004753181113	-0.029908094481073944	-0.07917293287120514	0.5412728891760206	-0.130+/-0.029
Tempest	DD1415	0.54827859896909	8.317981696785788	10.644061378308132	-0.03017865364295526	-0.07991440176614348	0.5398646843812767	-0.125+/-0.029
Tempest	DD1416	0.54749077479664	8.32336109534865	10.64411954918433	-0.030169520114692486	-0.0816076999828208	0.5344517773778538	-0.126+/-0.028
Tempest	DD1417	0.5467037097229299	8.328740493911512	10.644205164072067	-0.03016033811326082	-0.07904084010177614	0.5270297816800975	-0.149+/-0.023
Tempest	DD1418	0.5459174024513499	8.334119892474375	10.644252855365838	-0.030237729269747462	-0.07773879598457838	0.5292819257460851	-0.139+/-0.025
Tempest	DD1419	0.5451318516884099	8.339499291037237	10.64433885298971	-0.030700028803835683	-0.07791333494244805	0.5248131011644916	-0.145+/-0.024
Tempest	DD1420	0.54434705614371	8.3448786896001	10.64438444028342	-0.030235918159699594	-0.07494018888234694	0.5218543932001852	-0.146+/-0.022
Tempest	DD1421	0.5435630145299001	8.350258088162963	10.644434919083157	-0.03052704181030721	-0.07716609083193368	0.519955795415634	-0.143+/-0.023
Tempest	DD1422	0.54277972556273	8.355637486725826	10.644524409165355	-0.03163501507671384	-0.08092323888717366	0.5176780155657876	-0.146+/-0.026
Tempest	DD1423	0.54199718796101	8.361016885288688	10.644607164469859	-0.03260589574514749	-0.08355288242159657	0.5159846617449649	-0.200+/-0.010
Tempest	DD1424	0.54121540044659	8.36639628385155	10.64467908245899	-0.03397019829465765	-0.0872063775278719	0.519352660300402	-0.200+/-0.007
Tempest	DD1425	0.54043436174437	8.371775682414413	10.644785728783793	-0.03582160792597159	-0.09110442914500824	0.5199527657676605	-0.183+/-0.010
Tempest	DD1426	0.53965407058227	8.377155080977275	10.644847466636369	-0.03746681494630153	-0.09449789243726613	0.5240403283492159	-0.180+/-0.010
Tempest	DD1427	0.53887452569124	8.382534479540139	10.644920447177569	-0.0400664752723202	-0.096602010953172	0.5346137198968559	-0.183+/-0.012
Tempest	DD1428	0.53809572580527	8.387913878103	10.645026864960883	-0.043120641274079184	-0.09969022335014376	0.554433332911069	-0.192+/-0.011
Tempest	DD1429	0.53731766966132	8.393293276665863	10.645105570618243	-0.043829299198943454	-0.09982074304139524	0.5545184339460428	-0.201+/-0.009
Tempest	DD1430	0.53654035599936	8.398672675228728	10.645174232838048	-0.04286999029641025	-0.09512428222379073	0.5374909499671927	-0.202+/-0.009
Tempest	DD1431	0.53576378356237	8.404052073791588	10.645251896936216	-0.043692602573782734	-0.09606204368003664	0.5322964236898662	-0.204+/-0.010
Tempest	DD1432	0.5349879510962601	8.40943147235445	10.645354393918819	-0.044552921176745634	-0.10009775783978743	0.5285798333308187	-0.201+/-0.010
Tempest	DD1433	0.5342128573499699	8.414810870917313	10.645437303319484	-0.045253968507186916	-0.09685596433363182	0.5356651745546759	-0.201+/-0.011
Tempest	DD1434	0.53343850107535	8.420190269480175	10.6455142991596	-0.04605227663994765	-0.09592511209163254	0.541778202156179	-0.195+/-0.012
Tempest	DD1435	0.53266488102724	8.425569668043037	10.645575523481952	-0.04668793174900682	-0.09901568098339872	0.552619824825185	-0.191+/-0.013
Tempest	DD1436	0.53189199596339	8.430949066605901	10.645662695484976	-0.04695302644342949	-0.09687195306582952	0.5649331336496328	-0.174+/-0.011
Tempest	DD1437	0.53111984464452	8.436328465168762	10.645771050872874	-0.04808607368077918	-0.09808370325795494	0.577438532312395	-0.171+/-0.011
Tempest	DD1438	0.53034842583426	8.441707863731624	10.64583923366031	-0.04865526972696824	-0.10091734884510878	0.5834275005239212	-0.169+/-0.012
Tempest	DD1439	0.52957773829914	8.447087262294486	10.645916184395224	-0.049656595736683865	-0.10100135627803596	0.5963116509269196	-0.170+/-0.013
Tempest	DD1440	0.52880778080862	8.45246666085735	10.645986100220355	-0.049010038433216316	-0.10279758891561352	0.590911325266648	-0.169+/-0.017
Tempest	DD1441	0.52803855213507	8.457846059420213	10.646045860877754	-0.04971230504339135	-0.10111164040659154	0.6006990017556185	-0.169+/-0.017
Tempest	DD1442	0.5272700510537199	8.463225457983075	10.646132383123751	-0.05099396347514571	-0.10171754126820966	0.6107260132693678	-0.170+/-0.017
Tempest	DD1443	0.52650227634272	8.468604856545937	10.646191576368135	-0.05155628973091343	-0.10519603357972092	0.60753486549777	-0.167+/-0.019
Tempest	DD1444	0.52573522678305	8.4739842551088	10.646244306865167	-0.0533083818596	-0.1054221831435652	0.6172409357591253	-0.163+/-0.019
Tempest	DD1445	0.5249689011586	8.479363653671662	10.646334946472743	-0.0547505792241748	-0.10590997965674254	0.6133428721455843	-0.162+/-0.016
Tempest	DD1446	0.52420329825609	8.484743052234522	10.646392219418118	-0.05670274306519835	-0.10795357435095784	0.6218038469249578	-0.163+/-0.014
Tempest	DD1447	0.5234384168650901	8.490122450797386	10.646464296404321	-0.058984155228842684	-0.11059267766118333	0.6252823525429622	-0.162+/-0.015
Tempest	DD1448	0.5226742557780301	8.495501849360249	10.646529007648526	-0.06105929622922394	-0.1136043074679246	0.6381866849769425	-0.164+/-0.014
Tempest	DD1449	0.52191081379015	8.500881247923111	10.646611119985078	-0.06299166754489557	-0.11987346051636676	0.6525858562610055	-0.163+/-0.014
Tempest	DD1450	0.52114808969952	8.506260646485975	10.646672263691979	-0.06460420942777957	-0.12071469639568302	0.6706292113092707	-0.163+/-0.013
Tempest	DD1451	0.52038608230704	8.511640045048837	10.647215854173064	-0.0664850396296702	-0.1239551676320541	0.6963764343903867	-0.162+/-0.014
Tempest	DD1452	0.51962479041639	8.5170194436117	10.647708787448744	-0.06768944336525863	-0.1238368024310478	0.7058793218904869	-0.162+/-0.013
Tempest	DD1453	0.51886421283408	8.522398842174562	10.647786839577774	-0.06863084318790053	-0.12537799385172582	0.7143275658346289	-0.160+/-0.015
Tempest	DD1454	0.51810434836938	8.527778240737424	10.647869917823718	-0.06947126519370105	-0.12368753732111633	0.7174998490003809	-0.159+/-0.015
Tempest	DD1455	0.51734519583436	8.533157639300287	10.647946866836008	-0.06998291066412199	-0.12698013670651734	0.7022898782701495	-0.160+/-0.014
Tempest	DD1456	0.51658675404386	8.538537037863149	10.64800756342036	-0.07013590786566072	-0.12990179056870527	0.6920041426446311	-0.156+/-0.016
Tempest	DD1457	0.51582902181549	8.543916436426011	10.648103600897416	-0.07035807434224732	-0.12920376264470845	0.6796027751694186	-0.150+/-0.019
Tempest	DD1458	0.5150719979696	8.549295834988872	10.648195595685056	-0.06978003949592244	-0.12769220455548091	0.6588320708356981	-0.152+/-0.017
Tempest	DD1459	0.51431568132932	8.554675233551738	10.64827902140918	-0.06925742633332169	-0.12665407841949006	0.630621269877277	-0.151+/-0.018
Tempest	DD1460	0.51356007072049	8.5600546321146	10.648347999290822	-0.06877088278319196	-0.12685170641153912	0.6080013798771676	-0.155+/-0.016
Tempest	DD1461	0.51280516497171	8.565434030677462	10.648413368188821	-0.06892759130170513	-0.12934056821130194	0.5978407052843644	-0.151+/-0.018
Tempest	DD1462	0.51205096291429	8.570813429240324	10.648484113665896	-0.06818597807855216	-0.12830635138301508	0.5811962190080483	-0.151+/-0.017
Tempest	DD1463	0.51129746338225	8.576192827803187	10.648550645489506	-0.06853347262225616	-0.1321401220730349	0.5737407189155045	-0.153+/-0.016
Tempest	DD1464	0.5105446652123401	8.581572226366049	10.648329668777722	-0.0691260528566598	-0.1335472319893781	0.5719167832654086	-0.155+/-0.016
Tempest	DD1465	0.509792567244	8.586951624928911	10.64782033541791	-0.06979160391086613	-0.13717884836901312	0.5819982078694977	-0.150+/-0.018
Tempest	DD1466	0.50904116831936	8.592331023491774	10.647881118064094	-0.07007987727665585	-0.14113186658819793	0.5804037493494699	-0.146+/-0.019
